,LandContour,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,BsmtFullBath,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,Remodel,Garage_Remodel,LotArea,MasVnrArea,OpenPorchSF,WoodDeckSF,LotFrontage,GrLivArea,TotalBsmtArea,2ndFlrSF,AgeOfHouse,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Lotshape_1.0,Lotconfig_CulDSac,Lotconfig_FR,Lotconfig_Inside,NormCond_Yes,MasVnrTyp_None,MasVnrTyp_Stone,Electric_SBrkr,IsHalfBath_Yes,Saletype_Other,Saletype_Warranty,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SalePrice
197,1.0,8,4,2.0,3.0,2.0,1.0,6.0,3.0,1.0,2,4,2.0,1,5.0,1.0,2.0,3.0,1,0,0.0,-0.8053179962652529,0.21130799645405646,-0.9489599713609932,3.9660973653894103,0.0,0.7201287260370574,1.2670005623016463,1.3719042558095147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,235000
198,1.0,6,6,1.0,2.0,2.0,1.0,1.0,4.0,0.0,1,5,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,1.395708750339798,-0.9489599713609932,1.0481947013914168,0.0,-0.6244251682174086,1.1987174520823045,1.5168689055051219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,104000
199,1.0,8,5,2.0,2.0,4.0,3.0,6.0,4.0,1.0,2,3,3.0,1,4.0,3.0,3.0,3.0,1,0,0.0,1.3016571217132193,0.4294668582513047,-0.9489599713609932,0.3611633205075623,0.0,1.433113751677957,-0.8650510624731955,-1.0891617058809788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,274900
200,1.0,4,5,1.0,2.0,3.0,1.0,1.0,4.0,0.0,2,2,1.0,0,0.0,2.0,2.0,3.0,1,0,0.0,-0.8053179962652529,0.8495452513023318,0.966553303033829,0.5382987081290672,0.0,0.2113879879061622,-0.8650510624731955,-0.9325127297695408,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,140000
201,1.0,6,6,1.0,2.0,2.0,1.0,5.0,2.0,0.0,2,3,1.0,2,2.0,1.0,2.0,3.0,0,1,0.0,-0.8053179962652529,0.9736006937030752,1.1493304799194424,0.3162616465872836,0.0,0.37367658494463635,-0.8650510624731955,0.1268996313048318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,171500
202,1.0,6,6,1.0,3.0,1.0,1.0,2.0,3.0,0.0,2,2,1.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.9054579777892329,0.0,-0.964294764935678,1.0566148339053847,1.2702306473147875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,112000
203,1.0,6,5,2.0,2.0,3.0,3.0,6.0,4.0,1.0,1,1,2.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.2595244652933177,-1.080224217623321,1.0047741661975493,0.0878060953292465,0.0,-0.40406231144112487,-0.8650510624731955,-1.1796958732033254,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,149000
204,1.0,5,7,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,0.5661835432551027,-0.9489599713609932,-0.9054579777892329,0.0,-0.7090609667623349,1.1038926749188145,0.8946623753347096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,110000
205,1.0,7,5,1.0,2.0,3.0,1.0,1.0,4.0,0.0,2,3,1.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.5527598451153032,-0.9489599713609932,1.3324869782831552,0.0,0.8524908866096008,-0.8650510624731955,-0.2981226004046896,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,180500
206,1.0,5,5,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1,3,1.0,1,3.0,2.0,1.0,3.0,0,0,0.0,-0.8053179962652529,0.4950194156594264,-0.9489599713609932,-1.465725829265284,0.0,0.25274738797999075,-0.8650510624731955,0.5128854304294194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,143900
207,1.0,4,5,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1,3,1.0,1,1.0,2.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,1.268732564614026,0.22568409733476888,0.0,0.16547362663428172,-0.8650510624731955,0.5858599456643339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,141000
208,0.0,7,5,2.0,2.0,3.0,4.0,6.0,4.0,1.0,2,3,1.0,1,4.0,3.0,2.0,3.0,1,0,0.0,1.170857932752111,0.7777461200914305,0.7096524790012697,-0.05261732985750669,0.0,0.2896095186608297,1.1891440885945488,-0.2981226004046896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,277000
209,1.0,6,7,1.0,2.0,3.0,1.0,3.0,4.0,1.0,1,3,1.0,0,0.0,2.0,2.0,3.0,0,0,0.0,1.300380889081901,-1.080224217623321,-0.9489599713609932,0.3162616465872836,0.0,0.1479258299012795,-0.8650510624731955,0.48791847248430653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,145000
210,1.0,5,6,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1,2,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.05261732985750669,0.0,-0.36676546468565313,-0.8650510624731955,1.2874801246261613,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,98000
211,1.0,6,5,1.0,2.0,3.0,2.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.353618136452644,0.8776875290950706,0.6686768500736909,0.0,0.40796962218673766,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,186000
212,1.0,7,5,1.0,2.0,3.0,1.0,6.0,4.0,1.0,2,3,2.0,1,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,1.1003149702692807,1.0423045793970598,0.17999823357656036,0.0,-0.28346182029572464,1.1969273688016788,-1.7519357100949804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,252678
213,1.0,5,5,1.0,2.0,3.0,1.0,5.0,4.0,0.0,1,3,1.0,0,0.0,1.0,2.0,3.0,0,1,0.0,-0.8053179962652529,-1.080224217623321,1.1309043488973263,-1.2919799726438927,0.0,-0.07868963723939912,-0.8650510624731955,-0.6795583457595733,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,156000
214,1.0,6,7,1.0,2.0,3.0,1.0,6.0,4.0,0.0,1,3,1.0,0,0.0,3.0,1.0,3.0,0,0,0.0,1.2056987350083512,0.5792469155694641,-0.9489599713609932,0.0878060953292465,0.0,-0.7848728731182036,1.1465297648316093,0.18763044502574544,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,161750
215,1.0,5,6,1.0,2.0,2.0,1.0,4.0,2.0,0.0,1,2,2.0,1,2.0,1.0,1.0,3.0,1,0,0.0,1.0197306154298795,-1.080224217623321,-0.9489599713609932,0.17999823357656036,0.0,0.09950519672289163,-0.8650510624731955,0.6095779370051019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,134450
216,1.0,7,5,2.0,2.0,3.0,2.0,6.0,4.0,1.0,2,3,2.0,0,0.0,1.0,2.0,3.0,0,0,0.0,1.3041732263221553,1.0534332070629426,0.9828972200892931,-0.14772661356820452,0.0,0.8771441267828939,-0.8650510624731955,-1.1796958732033254,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,210000
217,1.0,4,4,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1,3,1.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,1.32667303379337,-0.9489599713609932,-0.5413105441308497,0.0,-0.7922535507051389,1.0870898211689342,1.2528541306696839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,107000
218,1.0,7,9,2.0,3.0,2.0,1.0,4.0,4.0,0.0,1,3,2.0,2,3.0,1.0,2.0,3.0,1,0,0.0,1.3300738029969077,1.1472488590548686,-0.9489599713609932,0.0878060953292465,0.0,-0.5217530452218163,1.174906295138852,1.0334270397640073,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,311500
219,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,2,2.0,0,0.0,3.0,2.0,3.0,1,0,0.0,0.6326506155027976,-1.080224217623321,0.9024982776294943,-1.2919799726438927,0.0,0.4847248715938422,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,167240
220,1.0,7,5,2.0,2.0,3.0,2.0,1.0,4.0,0.0,2,2,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.5389551502865144,1.2653993775801808,0.22568409733476888,0.0,1.003723383873649,-0.8650510624731955,-1.7519357100949804,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,204900
221,1.0,6,5,2.0,2.0,3.0,1.0,1.0,4.0,0.0,2,4,2.0,1,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.6936221908644045,0.9362451299095873,-0.19574872684078917,0.0,-0.03381886588528754,1.25317444950688,-0.9325127297695408,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,200000
222,1.0,6,6,1.0,2.0,3.0,1.0,5.0,2.0,1.0,2,3,1.0,1,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,1.4199307040693687,1.1097334500385267,0.7544781619766616,0.0,-0.7261083955251535,1.1565347486826172,0.1268996313048318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,179900
223,1.0,4,6,1.0,2.0,2.0,1.0,5.0,3.0,0.0,1,2,1.0,0,0.0,1.0,2.0,3.0,0,1,0.0,-0.8053179962652529,-1.080224217623321,1.1198099514251472,0.0878060953292465,0.0,-0.36676546468565313,-0.8650510624731955,0.33050504545314985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,97000
224,1.0,10,5,3.0,2.0,4.0,4.0,6.0,4.0,0.0,2,3,3.0,1,5.0,3.0,3.0,3.0,0,0,0.0,1.4803511176001964,1.0867083705531386,1.1617914633932267,1.4910737529744884,0.0,2.7111113470265953,-0.8650510624731955,-1.0074168914803465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,386250
225,1.0,5,5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2,3,1.0,0,0.0,1.0,1.0,3.0,0,1,0.0,1.1913192694432144,-1.080224217623321,-0.9489599713609932,-2.7304954478153087,0.0,-0.931533552716173,1.137902815196811,0.33050504545314985,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,112000
226,1.0,7,5,2.0,2.0,3.0,1.0,6.0,4.0,0.0,2,4,2.0,1,3.0,2.0,3.0,3.0,0,0,0.0,1.3183323124656228,1.126461328644559,1.1309043488973263,0.6254448056301716,0.0,0.388693597713376,1.2599060549695682,-0.6247062578397511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,290000
227,1.0,6,6,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,1,0.0,1.1692899162585577,-1.080224217623321,-0.9489599713609932,-2.7304954478153087,0.0,-1.3128306110152397,1.0816381347723614,0.33050504545314985,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,106000
228,1.0,5,5,1.0,2.0,2.0,1.0,5.0,2.0,0.0,1,3,1.0,1,2.0,1.0,1.0,3.0,0,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.0878060953292465,0.0,-0.25587732507923167,-0.8650510624731955,0.4626112830548789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,125000
229,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,2,2.0,1,3.0,3.0,2.0,3.0,1,0,0.0,0.6326506155027976,0.31069625084499797,0.9918446763354029,-1.2919799726438927,0.0,0.7471367534111406,-0.8650510624731955,-1.1796958732033254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,192500
230,1.0,6,6,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,3,1.0,0,0.0,2.0,1.0,3.0,0,0,0.0,1.2719248882555843,-1.080224217623321,-0.9489599713609932,0.22568409733476888,0.0,0.3693820398430887,-0.8650510624731955,0.6561614240665161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,148000
231,1.0,8,5,2.0,2.0,3.0,1.0,6.0,4.0,1.0,2,4,3.0,1,3.0,3.0,3.0,3.0,1,0,0.0,1.4023740257226993,1.2466235688223937,-0.9489599713609932,3.9660973653894103,0.0,0.9303863486632932,1.2596369383555672,-0.5222596939994562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,403000
232,1.0,6,5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1,2,1.0,1,1.0,1.0,1.0,3.0,0,0,0.0,1.3221865303176543,-1.080224217623321,-0.9489599713609932,-2.7304954478153087,0.0,-1.3128306110152397,1.0816381347723614,0.21718140558814222,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,94500
233,1.0,5,6,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1,3,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,1.276891504694455,0.3162616465872836,0.0,-0.2972879734619184,-0.8650510624731955,0.21718140558814222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,128200
234,1.0,6,5,2.0,2.0,3.0,1.0,6.0,4.0,1.0,2,4,2.0,2,3.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.7136036821123095,1.2067338515793524,-0.19574872684078917,0.0,-0.3760736237006839,1.229417312496101,-0.863117285307989,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,216500
235,1.0,6,3,1.0,2.0,2.0,1.0,5.0,2.0,0.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,1.4266600050637823,-1.080224217623321,-0.9489599713609932,-2.7304954478153087,0.0,-1.3128306110152397,1.0816381347723614,0.3028640353419011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,89500
236,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,2.0,3.0,0,0,0.0,1.1156889800219287,1.0867083705531386,0.966553303033829,-0.14772661356820452,0.0,0.8319074292872445,-0.8650510624731955,-1.0074168914803465,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,185500
237,1.0,7,7,2.0,2.0,3.0,1.0,4.0,4.0,0.0,2,3,2.0,0,0.0,2.0,2.0,3.0,1,0,0.0,-0.8053179962652529,0.8921853014652086,1.2808810846578305,-0.05261732985750669,0.0,-0.0652051743255566,1.1536994599514345,-0.3831501620893448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,194500
